Start_Supplier_ID,Customer_ID,Origin,Strat_time,Number_of_Cities,Km_to_Travel,Planned_ETA,Route1,Route2,Route3,End_Destination
SUP6985,CUST8011,LOC218,12:52,10,414,01:43,LOC218 -> LOC360 -> LOC370 -> LOC165 -> LOC486 -> LOC243 -> LOC186 -> LOC177 -> LOC146 -> LOC118,LOC218 -> LOC677 -> LOC903 -> LOC845 -> LOC113 -> LOC959 -> LOC394 -> LOC706 -> LOC229 -> LOC118,LOC218 -> LOC593 -> LOC843 -> LOC674 -> LOC170 -> LOC457 -> LOC276 -> LOC214 -> LOC603 -> LOC118,LOC118
SUP5264,CUST6409,LOC608,10:19,10,374,19:46,LOC608 -> LOC105 -> LOC877 -> LOC633 -> LOC869 -> LOC606 -> LOC858 -> LOC342 -> LOC259 -> LOC616,LOC608 -> LOC445 -> LOC211 -> LOC735 -> LOC711 -> LOC809 -> LOC440 -> LOC242 -> LOC622 -> LOC616,LOC608 -> LOC783 -> LOC481 -> LOC459 -> LOC149 -> LOC650 -> LOC471 -> LOC114 -> LOC777 -> LOC616,LOC616
SUP3008,CUST2336,LOC608,23:04,4,302,08:04,LOC608 -> LOC836 -> LOC499 -> LOC185,LOC608 -> LOC457 -> LOC952 -> LOC185,LOC608 -> LOC269 -> LOC471 -> LOC185,LOC185
SUP5460,CUST2729,LOC109,02:54,5,239,07:36,LOC109 -> LOC265 -> LOC869 -> LOC808 -> LOC372,LOC109 -> LOC701 -> LOC236 -> LOC305 -> LOC372,LOC109 -> LOC218 -> LOC309 -> LOC209 -> LOC372,LOC372
SUP5753,CUST8656,LOC776,06:46,8,345,15:32,LOC776 -> LOC803 -> LOC197 -> LOC404 -> LOC597 -> LOC700 -> LOC114 -> LOC878,LOC776 -> LOC311 -> LOC940 -> LOC131 -> LOC542 -> LOC932 -> LOC977 -> LOC878,LOC776 -> LOC607 -> LOC614 -> LOC613 -> LOC120 -> LOC907 -> LOC426 -> LOC878,LOC878
SUP3668,CUST4512,LOC207,12:23,4,87,00:09,LOC207 -> LOC821 -> LOC405 -> LOC807,LOC207 -> LOC818 -> LOC565 -> LOC807,LOC207 -> LOC646 -> LOC147 -> LOC807,LOC807
SUP4818,CUST7312,LOC449,09:58,5,168,23:47,LOC449 -> LOC996 -> LOC406 -> LOC868 -> LOC237,LOC449 -> LOC335 -> LOC753 -> LOC599 -> LOC237,LOC449 -> LOC342 -> LOC525 -> LOC904 -> LOC237,LOC237
SUP6619,CUST4498,LOC528,00:23,2,432,09:23,LOC528 -> LOC461,LOC528 -> LOC461,LOC528 -> LOC461,LOC461
SUP3303,CUST2606,LOC753,13:17,8,461,00:03,LOC753 -> LOC899 -> LOC175 -> LOC872 -> LOC265 -> LOC169 -> LOC874 -> LOC537,LOC753 -> LOC917 -> LOC218 -> LOC244 -> LOC647 -> LOC691 -> LOC950 -> LOC537,LOC753 -> LOC358 -> LOC569 -> LOC623 -> LOC355 -> LOC681 -> LOC465 -> LOC537,LOC537
SUP7233,CUST2000,LOC883,06:30,5,458,15:42,LOC883 -> LOC764 -> LOC616 -> LOC980 -> LOC703,LOC883 -> LOC964 -> LOC544 -> LOC277 -> LOC703,LOC883 -> LOC547 -> LOC584 -> LOC818 -> LOC703,LOC703
SUP6528,CUST5476,LOC944,12:55,7,65,18:27,LOC944 -> LOC563 -> LOC649 -> LOC890 -> LOC161 -> LOC320 -> LOC104,LOC944 -> LOC617 -> LOC840 -> LOC627 -> LOC604 -> LOC630 -> LOC104,LOC944 -> LOC893 -> LOC629 -> LOC274 -> LOC904 -> LOC211 -> LOC104,LOC104
SUP5630,CUST0377,LOC358,07:01,10,132,08:10,LOC358 -> LOC228 -> LOC738 -> LOC490 -> LOC781 -> LOC994 -> LOC592 -> LOC263 -> LOC815 -> LOC808,LOC358 -> LOC865 -> LOC502 -> LOC461 -> LOC118 -> LOC445 -> LOC863 -> LOC130 -> LOC366 -> LOC808,LOC358 -> LOC208 -> LOC546 -> LOC680 -> LOC827 -> LOC553 -> LOC926 -> LOC878 -> LOC128 -> LOC808,LOC808
SUP5087,CUST4034,LOC639,16:51,5,116,19:50,LOC639 -> LOC333 -> LOC524 -> LOC272 -> LOC550,LOC639 -> LOC679 -> LOC558 -> LOC998 -> LOC550,LOC639 -> LOC358 -> LOC965 -> LOC498 -> LOC550,LOC550
SUP4036,CUST6245,LOC822,07:55,3,253,01:10,LOC822 -> LOC858 -> LOC154,LOC822 -> LOC220 -> LOC154,LOC822 -> LOC179 -> LOC154,LOC154
SUP0303,CUST3552,LOC882,22:03,4,402,10:28,LOC882 -> LOC713 -> LOC326 -> LOC628,LOC882 -> LOC197 -> LOC901 -> LOC628,LOC882 -> LOC161 -> LOC871 -> LOC628,LOC628
SUP5372,CUST6223,LOC124,23:56,2,480,04:06,LOC124 -> LOC142,LOC124 -> LOC142,LOC124 -> LOC142,LOC142
SUP7805,CUST2002,LOC245,12:20,10,262,16:03,LOC245 -> LOC193 -> LOC571 -> LOC950 -> LOC698 -> LOC660 -> LOC650 -> LOC366 -> LOC160 -> LOC550,LOC245 -> LOC199 -> LOC133 -> LOC149 -> LOC824 -> LOC372 -> LOC714 -> LOC794 -> LOC413 -> LOC550,LOC245 -> LOC986 -> LOC853 -> LOC937 -> LOC684 -> LOC652 -> LOC213 -> LOC188 -> LOC144 -> LOC550,LOC550
SUP1551,CUST0636,LOC855,23:33,6,302,01:05,LOC855 -> LOC139 -> LOC742 -> LOC963 -> LOC406 -> LOC987,LOC855 -> LOC469 -> LOC702 -> LOC663 -> LOC416 -> LOC987,LOC855 -> LOC915 -> LOC614 -> LOC616 -> LOC785 -> LOC987,LOC987
SUP7300,CUST0644,LOC240,10:45,7,480,20:30,LOC240 -> LOC843 -> LOC300 -> LOC954 -> LOC167 -> LOC294 -> LOC994,LOC240 -> LOC793 -> LOC420 -> LOC347 -> LOC346 -> LOC530 -> LOC994,LOC240 -> LOC766 -> LOC748 -> LOC859 -> LOC437 -> LOC535 -> LOC994,LOC994
SUP5506,CUST4526,LOC162,03:39,4,107,14:06,LOC162 -> LOC440 -> LOC232 -> LOC630,LOC162 -> LOC462 -> LOC515 -> LOC630,LOC162 -> LOC297 -> LOC148 -> LOC630,LOC630
SUP7937,CUST2050,LOC729,16:05,6,428,18:11,LOC729 -> LOC635 -> LOC193 -> LOC692 -> LOC981 -> LOC991,LOC729 -> LOC211 -> LOC128 -> LOC819 -> LOC601 -> LOC991,LOC729 -> LOC778 -> LOC770 -> LOC646 -> LOC385 -> LOC991,LOC991
SUP4581,CUST0192,LOC511,17:23,10,240,12:42,LOC511 -> LOC360 -> LOC406 -> LOC804 -> LOC573 -> LOC809 -> LOC636 -> LOC999 -> LOC463 -> LOC491,LOC511 -> LOC941 -> LOC830 -> LOC160 -> LOC103 -> LOC437 -> LOC690 -> LOC126 -> LOC296 -> LOC491,LOC511 -> LOC588 -> LOC949 -> LOC496 -> LOC553 -> LOC416 -> LOC732 -> LOC884 -> LOC668 -> LOC491,LOC491
SUP7710,CUST9656,LOC903,12:25,3,246,00:39,LOC903 -> LOC336 -> LOC161,LOC903 -> LOC975 -> LOC161,LOC903 -> LOC514 -> LOC161,LOC161
SUP3591,CUST9644,LOC321,16:13,4,373,19:49,LOC321 -> LOC771 -> LOC816 -> LOC148,LOC321 -> LOC777 -> LOC519 -> LOC148,LOC321 -> LOC437 -> LOC792 -> LOC148,LOC148
SUP9326,CUST4593,LOC673,01:08,10,123,05:56,LOC673 -> LOC249 -> LOC237 -> LOC704 -> LOC399 -> LOC481 -> LOC551 -> LOC473 -> LOC582 -> LOC167,LOC673 -> LOC876 -> LOC233 -> LOC704 -> LOC750 -> LOC720 -> LOC274 -> LOC761 -> LOC223 -> LOC167,LOC673 -> LOC198 -> LOC874 -> LOC539 -> LOC493 -> LOC557 -> LOC449 -> LOC976 -> LOC713 -> LOC167,LOC167
SUP6872,CUST8949,LOC315,23:30,3,266,04:24,LOC315 -> LOC918 -> LOC219,LOC315 -> LOC588 -> LOC219,LOC315 -> LOC133 -> LOC219,LOC219
SUP8830,CUST3988,LOC695,23:14,4,335,14:47,LOC695 -> LOC556 -> LOC351 -> LOC384,LOC695 -> LOC962 -> LOC124 -> LOC384,LOC695 -> LOC506 -> LOC682 -> LOC384,LOC384
SUP0164,CUST6877,LOC259,03:23,3,306,11:26,LOC259 -> LOC495 -> LOC985,LOC259 -> LOC809 -> LOC985,LOC259 -> LOC594 -> LOC985,LOC985
SUP5691,CUST5675,LOC968,08:09,2,153,09:15,LOC968 -> LOC524,LOC968 -> LOC524,LOC968 -> LOC524,LOC524
SUP2129,CUST2249,LOC437,03:08,2,189,19:48,LOC437 -> LOC238,LOC437 -> LOC238,LOC437 -> LOC238,LOC238
SUP7465,CUST1569,LOC348,04:42,3,475,18:12,LOC348 -> LOC619 -> LOC992,LOC348 -> LOC228 -> LOC992,LOC348 -> LOC360 -> LOC992,LOC992
SUP3420,CUST7603,LOC580,14:38,6,357,03:24,LOC580 -> LOC856 -> LOC956 -> LOC451 -> LOC949 -> LOC219,LOC580 -> LOC865 -> LOC491 -> LOC494 -> LOC566 -> LOC219,LOC580 -> LOC938 -> LOC521 -> LOC835 -> LOC379 -> LOC219,LOC219
SUP3741,CUST9574,LOC682,18:22,2,496,15:50,LOC682 -> LOC507,LOC682 -> LOC507,LOC682 -> LOC507,LOC507
SUP4444,CUST6774,LOC752,20:45,9,389,03:13,LOC752 -> LOC265 -> LOC469 -> LOC960 -> LOC716 -> LOC172 -> LOC697 -> LOC444 -> LOC308,LOC752 -> LOC191 -> LOC168 -> LOC983 -> LOC860 -> LOC423 -> LOC817 -> LOC510 -> LOC308,LOC752 -> LOC579 -> LOC857 -> LOC784 -> LOC684 -> LOC611 -> LOC442 -> LOC354 -> LOC308,LOC308
SUP2762,CUST4036,LOC589,14:01,6,168,17:18,LOC589 -> LOC792 -> LOC377 -> LOC325 -> LOC347 -> LOC356,LOC589 -> LOC963 -> LOC316 -> LOC369 -> LOC821 -> LOC356,LOC589 -> LOC320 -> LOC645 -> LOC869 -> LOC266 -> LOC356,LOC356
SUP3039,CUST7483,LOC796,08:04,7,481,12:15,LOC796 -> LOC659 -> LOC628 -> LOC833 -> LOC224 -> LOC803 -> LOC507,LOC796 -> LOC683 -> LOC485 -> LOC700 -> LOC702 -> LOC183 -> LOC507,LOC796 -> LOC859 -> LOC625 -> LOC622 -> LOC166 -> LOC151 -> LOC507,LOC507
SUP8857,CUST8176,LOC911,00:06,7,114,08:11,LOC911 -> LOC624 -> LOC815 -> LOC100 -> LOC633 -> LOC720 -> LOC699,LOC911 -> LOC862 -> LOC406 -> LOC385 -> LOC507 -> LOC257 -> LOC699,LOC911 -> LOC520 -> LOC902 -> LOC361 -> LOC392 -> LOC910 -> LOC699,LOC699
SUP8852,CUST8231,LOC473,05:06,10,111,11:14,LOC473 -> LOC918 -> LOC128 -> LOC741 -> LOC707 -> LOC577 -> LOC221 -> LOC234 -> LOC420 -> LOC616,LOC473 -> LOC211 -> LOC239 -> LOC970 -> LOC483 -> LOC707 -> LOC321 -> LOC582 -> LOC664 -> LOC616,LOC473 -> LOC168 -> LOC864 -> LOC493 -> LOC470 -> LOC301 -> LOC122 -> LOC679 -> LOC493 -> LOC616,LOC616
SUP4519,CUST6104,LOC383,08:05,3,495,09:42,LOC383 -> LOC739 -> LOC170,LOC383 -> LOC214 -> LOC170,LOC383 -> LOC605 -> LOC170,LOC170
SUP7888,CUST0043,LOC228,02:59,9,412,02:19,LOC228 -> LOC313 -> LOC432 -> LOC724 -> LOC790 -> LOC326 -> LOC917 -> LOC288 -> LOC690,LOC228 -> LOC783 -> LOC606 -> LOC113 -> LOC284 -> LOC732 -> LOC524 -> LOC193 -> LOC690,LOC228 -> LOC303 -> LOC194 -> LOC134 -> LOC645 -> LOC369 -> LOC599 -> LOC463 -> LOC690,LOC690
SUP6378,CUST2519,LOC442,21:48,5,174,14:08,LOC442 -> LOC387 -> LOC917 -> LOC973 -> LOC265,LOC442 -> LOC166 -> LOC305 -> LOC622 -> LOC265,LOC442 -> LOC328 -> LOC530 -> LOC538 -> LOC265,LOC265
SUP9340,CUST5886,LOC883,07:55,9,417,09:25,LOC883 -> LOC136 -> LOC158 -> LOC797 -> LOC823 -> LOC566 -> LOC261 -> LOC301 -> LOC517,LOC883 -> LOC328 -> LOC433 -> LOC994 -> LOC568 -> LOC650 -> LOC347 -> LOC897 -> LOC517,LOC883 -> LOC281 -> LOC779 -> LOC376 -> LOC883 -> LOC621 -> LOC502 -> LOC131 -> LOC517,LOC517
SUP6531,CUST8695,LOC289,14:53,10,395,08:15,LOC289 -> LOC482 -> LOC662 -> LOC194 -> LOC340 -> LOC459 -> LOC930 -> LOC649 -> LOC858 -> LOC674,LOC289 -> LOC320 -> LOC161 -> LOC781 -> LOC454 -> LOC397 -> LOC863 -> LOC405 -> LOC474 -> LOC674,LOC289 -> LOC335 -> LOC940 -> LOC323 -> LOC513 -> LOC786 -> LOC950 -> LOC801 -> LOC525 -> LOC674,LOC674
SUP4690,CUST9471,LOC875,13:37,7,242,11:38,LOC875 -> LOC412 -> LOC232 -> LOC215 -> LOC608 -> LOC679 -> LOC368,LOC875 -> LOC655 -> LOC331 -> LOC634 -> LOC985 -> LOC292 -> LOC368,LOC875 -> LOC582 -> LOC753 -> LOC102 -> LOC465 -> LOC148 -> LOC368,LOC368
SUP0886,CUST2891,LOC553,16:37,6,203,01:30,LOC553 -> LOC134 -> LOC386 -> LOC205 -> LOC533 -> LOC433,LOC553 -> LOC150 -> LOC975 -> LOC267 -> LOC295 -> LOC433,LOC553 -> LOC861 -> LOC356 -> LOC981 -> LOC529 -> LOC433,LOC433
SUP2718,CUST8439,LOC675,07:19,6,262,13:34,LOC675 -> LOC147 -> LOC984 -> LOC473 -> LOC393 -> LOC135,LOC675 -> LOC163 -> LOC371 -> LOC779 -> LOC446 -> LOC135,LOC675 -> LOC260 -> LOC596 -> LOC188 -> LOC431 -> LOC135,LOC135
SUP6478,CUST2306,LOC709,18:51,3,471,00:57,LOC709 -> LOC262 -> LOC586,LOC709 -> LOC323 -> LOC586,LOC709 -> LOC669 -> LOC586,LOC586
SUP0912,CUST5862,LOC624,17:08,5,114,14:05,LOC624 -> LOC585 -> LOC722 -> LOC149 -> LOC513,LOC624 -> LOC508 -> LOC252 -> LOC621 -> LOC513,LOC624 -> LOC383 -> LOC692 -> LOC941 -> LOC513,LOC513
SUP7454,CUST6863,LOC981,10:43,5,103,17:44,LOC981 -> LOC565 -> LOC573 -> LOC957 -> LOC431,LOC981 -> LOC220 -> LOC166 -> LOC937 -> LOC431,LOC981 -> LOC563 -> LOC462 -> LOC298 -> LOC431,LOC431
SUP9846,CUST8766,LOC631,02:13,7,459,02:13,LOC631 -> LOC886 -> LOC686 -> LOC791 -> LOC703 -> LOC439 -> LOC734,LOC631 -> LOC550 -> LOC194 -> LOC427 -> LOC808 -> LOC707 -> LOC734,LOC631 -> LOC114 -> LOC412 -> LOC800 -> LOC417 -> LOC891 -> LOC734,LOC734
SUP4081,CUST9024,LOC178,17:16,3,273,00:35,LOC178 -> LOC633 -> LOC537,LOC178 -> LOC717 -> LOC537,LOC178 -> LOC504 -> LOC537,LOC537
SUP9583,CUST9913,LOC849,21:00,4,301,11:28,LOC849 -> LOC637 -> LOC810 -> LOC137,LOC849 -> LOC162 -> LOC725 -> LOC137,LOC849 -> LOC794 -> LOC289 -> LOC137,LOC137
SUP0169,CUST4182,LOC407,20:12,4,146,01:32,LOC407 -> LOC514 -> LOC113 -> LOC626,LOC407 -> LOC941 -> LOC946 -> LOC626,LOC407 -> LOC293 -> LOC198 -> LOC626,LOC626
SUP7875,CUST1752,LOC781,04:39,10,87,10:16,LOC781 -> LOC278 -> LOC507 -> LOC381 -> LOC557 -> LOC103 -> LOC555 -> LOC647 -> LOC539 -> LOC985,LOC781 -> LOC473 -> LOC986 -> LOC886 -> LOC337 -> LOC671 -> LOC182 -> LOC582 -> LOC803 -> LOC985,LOC781 -> LOC598 -> LOC458 -> LOC639 -> LOC897 -> LOC592 -> LOC113 -> LOC108 -> LOC106 -> LOC985,LOC985
SUP9602,CUST6959,LOC381,10:50,2,114,00:58,LOC381 -> LOC278,LOC381 -> LOC278,LOC381 -> LOC278,LOC278
SUP8919,CUST9732,LOC183,15:55,3,397,04:58,LOC183 -> LOC574 -> LOC696,LOC183 -> LOC697 -> LOC696,LOC183 -> LOC165 -> LOC696,LOC696
SUP5556,CUST7593,LOC989,12:05,7,132,09:41,LOC989 -> LOC930 -> LOC712 -> LOC595 -> LOC363 -> LOC124 -> LOC469,LOC989 -> LOC997 -> LOC506 -> LOC414 -> LOC193 -> LOC192 -> LOC469,LOC989 -> LOC485 -> LOC378 -> LOC946 -> LOC662 -> LOC353 -> LOC469,LOC469
SUP7417,CUST9443,LOC486,20:49,7,74,04:20,LOC486 -> LOC271 -> LOC645 -> LOC484 -> LOC430 -> LOC693 -> LOC824,LOC486 -> LOC317 -> LOC994 -> LOC211 -> LOC903 -> LOC942 -> LOC824,LOC486 -> LOC815 -> LOC808 -> LOC386 -> LOC303 -> LOC914 -> LOC824,LOC824
SUP1645,CUST1617,LOC605,02:54,2,484,01:13,LOC605 -> LOC183,LOC605 -> LOC183,LOC605 -> LOC183,LOC183
SUP4710,CUST9974,LOC313,04:10,3,351,21:52,LOC313 -> LOC811 -> LOC207,LOC313 -> LOC796 -> LOC207,LOC313 -> LOC595 -> LOC207,LOC207
SUP5063,CUST8417,LOC243,01:21,3,359,08:08,LOC243 -> LOC400 -> LOC361,LOC243 -> LOC935 -> LOC361,LOC243 -> LOC291 -> LOC361,LOC361
SUP1260,CUST9365,LOC929,12:08,3,357,01:56,LOC929 -> LOC629 -> LOC857,LOC929 -> LOC233 -> LOC857,LOC929 -> LOC742 -> LOC857,LOC857
SUP5234,CUST2486,LOC702,14:31,4,192,02:10,LOC702 -> LOC292 -> LOC116 -> LOC822,LOC702 -> LOC951 -> LOC744 -> LOC822,LOC702 -> LOC597 -> LOC264 -> LOC822,LOC822
SUP5682,CUST3418,LOC127,21:25,3,271,12:42,LOC127 -> LOC125 -> LOC897,LOC127 -> LOC494 -> LOC897,LOC127 -> LOC627 -> LOC897,LOC897
SUP6659,CUST8778,LOC849,22:06,10,478,18:44,LOC849 -> LOC574 -> LOC744 -> LOC397 -> LOC257 -> LOC484 -> LOC982 -> LOC176 -> LOC256 -> LOC582,LOC849 -> LOC123 -> LOC479 -> LOC259 -> LOC428 -> LOC701 -> LOC431 -> LOC617 -> LOC386 -> LOC582,LOC849 -> LOC825 -> LOC141 -> LOC275 -> LOC532 -> LOC432 -> LOC906 -> LOC832 -> LOC860 -> LOC582,LOC582
SUP2953,CUST7286,LOC905,21:17,6,155,05:24,LOC905 -> LOC656 -> LOC836 -> LOC848 -> LOC867 -> LOC915,LOC905 -> LOC572 -> LOC632 -> LOC339 -> LOC703 -> LOC915,LOC905 -> LOC776 -> LOC517 -> LOC616 -> LOC548 -> LOC915,LOC915
SUP1953,CUST5788,LOC865,08:10,4,305,07:24,LOC865 -> LOC808 -> LOC315 -> LOC142,LOC865 -> LOC997 -> LOC585 -> LOC142,LOC865 -> LOC575 -> LOC532 -> LOC142,LOC142
SUP5825,CUST1948,LOC415,12:57,4,276,10:32,LOC415 -> LOC632 -> LOC623 -> LOC684,LOC415 -> LOC676 -> LOC980 -> LOC684,LOC415 -> LOC579 -> LOC716 -> LOC684,LOC684
SUP4521,CUST3170,LOC631,01:29,2,121,11:21,LOC631 -> LOC577,LOC631 -> LOC577,LOC631 -> LOC577,LOC577
SUP0183,CUST5121,LOC556,17:08,7,466,03:50,LOC556 -> LOC732 -> LOC642 -> LOC722 -> LOC910 -> LOC548 -> LOC189,LOC556 -> LOC196 -> LOC847 -> LOC394 -> LOC524 -> LOC667 -> LOC189,LOC556 -> LOC704 -> LOC512 -> LOC240 -> LOC900 -> LOC100 -> LOC189,LOC189
SUP5935,CUST9703,LOC834,00:58,5,302,00:00,LOC834 -> LOC122 -> LOC664 -> LOC296 -> LOC848,LOC834 -> LOC987 -> LOC240 -> LOC727 -> LOC848,LOC834 -> LOC597 -> LOC171 -> LOC819 -> LOC848,LOC848
SUP3634,CUST3341,LOC149,18:08,10,363,04:33,LOC149 -> LOC506 -> LOC290 -> LOC801 -> LOC404 -> LOC645 -> LOC825 -> LOC405 -> LOC399 -> LOC550,LOC149 -> LOC992 -> LOC456 -> LOC860 -> LOC686 -> LOC392 -> LOC347 -> LOC463 -> LOC878 -> LOC550,LOC149 -> LOC501 -> LOC501 -> LOC392 -> LOC179 -> LOC430 -> LOC688 -> LOC899 -> LOC821 -> LOC550,LOC550
SUP0144,CUST9143,LOC472,12:34,8,286,08:00,LOC472 -> LOC643 -> LOC845 -> LOC723 -> LOC612 -> LOC107 -> LOC113 -> LOC855,LOC472 -> LOC596 -> LOC278 -> LOC365 -> LOC976 -> LOC738 -> LOC409 -> LOC855,LOC472 -> LOC302 -> LOC162 -> LOC974 -> LOC945 -> LOC563 -> LOC963 -> LOC855,LOC855
SUP2796,CUST6961,LOC393,09:42,10,270,19:45,LOC393 -> LOC374 -> LOC847 -> LOC874 -> LOC430 -> LOC630 -> LOC231 -> LOC206 -> LOC748 -> LOC248,LOC393 -> LOC347 -> LOC456 -> LOC654 -> LOC595 -> LOC913 -> LOC389 -> LOC590 -> LOC636 -> LOC248,LOC393 -> LOC217 -> LOC915 -> LOC316 -> LOC996 -> LOC669 -> LOC745 -> LOC539 -> LOC654 -> LOC248,LOC248
SUP9903,CUST1564,LOC394,18:04,9,473,04:32,LOC394 -> LOC826 -> LOC929 -> LOC856 -> LOC251 -> LOC547 -> LOC713 -> LOC732 -> LOC208,LOC394 -> LOC623 -> LOC643 -> LOC281 -> LOC897 -> LOC651 -> LOC302 -> LOC465 -> LOC208,LOC394 -> LOC489 -> LOC953 -> LOC551 -> LOC588 -> LOC134 -> LOC715 -> LOC703 -> LOC208,LOC208
SUP8952,CUST6519,LOC283,07:53,8,400,17:50,LOC283 -> LOC263 -> LOC715 -> LOC812 -> LOC307 -> LOC116 -> LOC917 -> LOC403,LOC283 -> LOC960 -> LOC251 -> LOC328 -> LOC186 -> LOC600 -> LOC551 -> LOC403,LOC283 -> LOC728 -> LOC896 -> LOC817 -> LOC791 -> LOC557 -> LOC108 -> LOC403,LOC403
SUP1160,CUST0828,LOC238,13:33,8,131,14:28,LOC238 -> LOC748 -> LOC713 -> LOC743 -> LOC570 -> LOC186 -> LOC268 -> LOC348,LOC238 -> LOC425 -> LOC980 -> LOC266 -> LOC352 -> LOC931 -> LOC486 -> LOC348,LOC238 -> LOC563 -> LOC216 -> LOC467 -> LOC129 -> LOC171 -> LOC807 -> LOC348,LOC348
SUP3435,CUST5794,LOC917,02:03,9,469,13:53,LOC917 -> LOC600 -> LOC942 -> LOC399 -> LOC518 -> LOC988 -> LOC628 -> LOC351 -> LOC765,LOC917 -> LOC597 -> LOC164 -> LOC197 -> LOC914 -> LOC649 -> LOC622 -> LOC592 -> LOC765,LOC917 -> LOC199 -> LOC307 -> LOC177 -> LOC346 -> LOC797 -> LOC166 -> LOC480 -> LOC765,LOC765
SUP9503,CUST9366,LOC332,16:57,2,236,19:23,LOC332 -> LOC870,LOC332 -> LOC870,LOC332 -> LOC870,LOC870
SUP4036,CUST6241,LOC494,09:14,9,222,22:17,LOC494 -> LOC877 -> LOC361 -> LOC916 -> LOC271 -> LOC880 -> LOC476 -> LOC179 -> LOC185,LOC494 -> LOC466 -> LOC476 -> LOC482 -> LOC991 -> LOC302 -> LOC265 -> LOC651 -> LOC185,LOC494 -> LOC776 -> LOC508 -> LOC318 -> LOC193 -> LOC481 -> LOC258 -> LOC833 -> LOC185,LOC185
SUP3911,CUST5381,LOC508,01:20,8,398,17:31,LOC508 -> LOC940 -> LOC222 -> LOC866 -> LOC743 -> LOC561 -> LOC648 -> LOC417,LOC508 -> LOC382 -> LOC483 -> LOC658 -> LOC691 -> LOC525 -> LOC543 -> LOC417,LOC508 -> LOC315 -> LOC133 -> LOC829 -> LOC180 -> LOC700 -> LOC137 -> LOC417,LOC417
SUP4349,CUST5606,LOC418,20:45,9,150,03:20,LOC418 -> LOC443 -> LOC143 -> LOC790 -> LOC666 -> LOC622 -> LOC992 -> LOC326 -> LOC749,LOC418 -> LOC902 -> LOC586 -> LOC957 -> LOC949 -> LOC893 -> LOC215 -> LOC188 -> LOC749,LOC418 -> LOC441 -> LOC869 -> LOC937 -> LOC748 -> LOC410 -> LOC313 -> LOC290 -> LOC749,LOC749
SUP8090,CUST7331,LOC172,22:49,10,135,03:35,LOC172 -> LOC956 -> LOC567 -> LOC316 -> LOC823 -> LOC158 -> LOC705 -> LOC253 -> LOC291 -> LOC931,LOC172 -> LOC322 -> LOC346 -> LOC190 -> LOC721 -> LOC170 -> LOC498 -> LOC553 -> LOC968 -> LOC931,LOC172 -> LOC400 -> LOC785 -> LOC397 -> LOC618 -> LOC295 -> LOC551 -> LOC158 -> LOC898 -> LOC931,LOC931
SUP3681,CUST5692,LOC773,02:10,5,228,06:07,LOC773 -> LOC882 -> LOC807 -> LOC693 -> LOC618,LOC773 -> LOC137 -> LOC645 -> LOC204 -> LOC618,LOC773 -> LOC254 -> LOC781 -> LOC431 -> LOC618,LOC618
SUP8287,CUST1559,LOC173,06:27,4,165,11:49,LOC173 -> LOC942 -> LOC525 -> LOC150,LOC173 -> LOC631 -> LOC239 -> LOC150,LOC173 -> LOC497 -> LOC658 -> LOC150,LOC150
SUP6294,CUST9694,LOC918,21:19,9,77,10:05,LOC918 -> LOC861 -> LOC578 -> LOC795 -> LOC703 -> LOC618 -> LOC902 -> LOC986 -> LOC565,LOC918 -> LOC594 -> LOC508 -> LOC228 -> LOC597 -> LOC741 -> LOC583 -> LOC894 -> LOC565,LOC918 -> LOC830 -> LOC314 -> LOC582 -> LOC607 -> LOC591 -> LOC465 -> LOC750 -> LOC565,LOC565
SUP0150,CUST8268,LOC576,08:22,5,196,12:12,LOC576 -> LOC704 -> LOC630 -> LOC160 -> LOC827,LOC576 -> LOC627 -> LOC516 -> LOC280 -> LOC827,LOC576 -> LOC652 -> LOC713 -> LOC431 -> LOC827,LOC827
SUP2108,CUST9210,LOC757,00:54,7,491,01:31,LOC757 -> LOC685 -> LOC603 -> LOC193 -> LOC465 -> LOC838 -> LOC396,LOC757 -> LOC260 -> LOC365 -> LOC206 -> LOC147 -> LOC322 -> LOC396,LOC757 -> LOC427 -> LOC106 -> LOC941 -> LOC775 -> LOC927 -> LOC396,LOC396
SUP8351,CUST5733,LOC857,22:21,7,471,14:16,LOC857 -> LOC380 -> LOC315 -> LOC600 -> LOC333 -> LOC479 -> LOC361,LOC857 -> LOC134 -> LOC531 -> LOC534 -> LOC114 -> LOC147 -> LOC361,LOC857 -> LOC870 -> LOC990 -> LOC237 -> LOC971 -> LOC914 -> LOC361,LOC361
SUP2872,CUST7685,LOC594,09:29,8,404,01:43,LOC594 -> LOC656 -> LOC127 -> LOC162 -> LOC144 -> LOC698 -> LOC252 -> LOC557,LOC594 -> LOC176 -> LOC198 -> LOC231 -> LOC925 -> LOC713 -> LOC142 -> LOC557,LOC594 -> LOC916 -> LOC129 -> LOC167 -> LOC864 -> LOC878 -> LOC721 -> LOC557,LOC557
SUP4942,CUST2473,LOC138,19:03,4,147,05:00,LOC138 -> LOC954 -> LOC445 -> LOC821,LOC138 -> LOC484 -> LOC307 -> LOC821,LOC138 -> LOC355 -> LOC942 -> LOC821,LOC821
